Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1973-02-21 00:00:00-05:00,1.581812858581543,1.581812858581543,1.581812858581543,1.581812858581543,99200,0.0,0.0
1973-02-22 00:00:00-05:00,1.587156891822815,1.587156891822815,1.587156891822815,1.587156891822815,47200,0.0,0.0
1973-02-23 00:00:00-05:00,1.581812858581543,1.581812858581543,1.581812858581543,1.581812858581543,133600,0.0,0.0
1973-02-26 00:00:00-05:00,1.581812858581543,1.581812858581543,1.581812858581543,1.581812858581543,24000,0.0,0.0
1973-02-27 00:00:00-05:00,1.581812858581543,1.581812858581543,1.581812858581543,1.581812858581543,41600,0.0,0.0
1973-02-28 00:00:00-05:00,1.581812858581543,1.581812858581543,1.581812858581543,1.581812858581543,66400,0.0,0.0
1973-03-01 00:00:00-05:00,1.5925004482269287,1.5925004482269287,1.5925004482269287,1.5925004482269287,93600,0.0,0.0
1973-03-02 00:00:00-05:00,1.59784460067749,1.59784460067749,1.59784460067749,1.5978446006774902,26400,0.0,0.0
1973-03-05 00:00:00-05:00,1.6192209720611572,1.6192209720611572,1.6192209720611572,1.6192209720611572,68000,0.0,0.0
1973-03-06 00:00:00-05:00,1.6673164367675781,1.6673164367675781,1.6673164367675781,1.6673164367675781,76800,0.0,0.0
1973-03-07 00:00:00-05:00,1.6673164367675781,1.6673164367675781,1.6673164367675781,1.6673164367675781,51200,0.0,0.0
1973-03-08 00:00:00-05:00,1.678003191947937,1.678003191947937,1.678003191947937,1.678003191947937,84800,0.0,0.0
1973-03-09 00:00:00-05:00,1.678003191947937,1.678003191947937,1.678003191947937,1.678003191947937,78400,0.0,0.0
1973-03-12 00:00:00-05:00,1.6726605892181396,1.6726605892181396,1.6726605892181396,1.6726605892181396,73600,0.0,0.0
1973-03-13 00:00:00-05:00,1.678003191947937,1.678003191947937,1.678003191947937,1.678003191947937,47200,0.0,0.0
1973-03-14 00:00:00-05:00,1.6833478212356567,1.6833478212356567,1.6833478212356567,1.6833478212356567,50400,0.0,0.0
1973-03-15 00:00:00-05:00,1.678003191947937,1.678003191947937,1.678003191947937,1.678003191947937,70400,0.0,0.0
1973-03-16 00:00:00-05:00,1.6726605892181396,1.6726605892181396,1.6726605892181396,1.6726605892181396,44800,0.0,0.0
1973-03-19 00:00:00-05:00,1.6566275358200073,1.6566275358200073,1.6566275358200073,1.6566275358200073,28000,0.0,0.0
1973-03-20 00:00:00-05:00,1.624564290046692,1.624564290046692,1.624564290046692,1.624564290046692,68800,0.0,0.0
1973-03-21 00:00:00-05:00,1.6031886339187622,1.6031886339187622,1.6031886339187622,1.6031886339187622,94400,0.0,0.0
1973-03-22 00:00:00-05:00,1.576468586921692,1.576468586921692,1.576468586921692,1.576468586921692,55200,0.0,0.0
1973-03-23 00:00:00-05:00,1.576468586921692,1.576468586921692,1.576468586921692,1.576468586921692,117600,0.0,0.0
1973-03-26 00:00:00-05:00,1.5711241960525513,1.5711241960525513,1.5711241960525513,1.5711241960525513,9600,0.0,0.0
1973-03-27 00:00:00-05:00,1.5711241960525513,1.5711241960525513,1.5711241960525513,1.5711241960525513,15200,0.0,0.0
1973-03-28 00:00:00-05:00,1.5925004482269287,1.5925004482269287,1.5925004482269287,1.5925004482269287,141600,0.0,0.0
1973-03-29 00:00:00-05:00,1.613876819610596,1.613876819610596,1.613876819610596,1.6138768196105957,120000,0.0,0.0
1973-03-30 00:00:00-05:00,1.613876819610596,1.613876819610596,1.613876819610596,1.6138768196105957,85600,0.0,0.0
1973-04-02 00:00:00-05:00,1.6031886339187622,1.6031886339187622,1.6031886339187622,1.6031886339187622,52800,0.0,0.0
1973-04-03 00:00:00-05:00,1.5925004482269287,1.5925004482269287,1.5925004482269287,1.5925004482269287,23200,0.0,0.0
1973-04-04 00:00:00-05:00,1.581812858581543,1.581812858581543,1.581812858581543,1.581812858581543,78400,0.0,0.0
1973-04-05 00:00:00-05:00,1.576468586921692,1.576468586921692,1.576468586921692,1.576468586921692,78400,0.0,0.0
1973-04-06 00:00:00-05:00,1.576468586921692,1.576468586921692,1.576468586921692,1.576468586921692,36000,0.0,0.0
1973-04-09 00:00:00-05:00,1.576468586921692,1.576468586921692,1.576468586921692,1.576468586921692,28000,0.0,0.0
1973-04-10 00:00:00-05:00,1.613876819610596,1.613876819610596,1.613876819610596,1.6138768196105957,88800,0.0,0.0
1973-04-11 00:00:00-05:00,1.624564290046692,1.624564290046692,1.624564290046692,1.624564290046692,144000,0.0,0.0
1973-04-12 00:00:00-05:00,1.6459393501281738,1.6459393501281738,1.6459393501281738,1.6459393501281738,140800,0.0,0.0
1973-04-13 00:00:00-05:00,1.6459393501281738,1.6459393501281738,1.6459393501281738,1.6459393501281738,13600,0.0,0.0
1973-04-16 00:00:00-05:00,1.6459393501281738,1.6459393501281738,1.6459393501281738,1.6459393501281738,40000,0.0,0.0
1973-04-17 00:00:00-05:00,1.6031886339187622,1.6031886339187622,1.6031886339187622,1.6031886339187622,92800,0.0,0.0
1973-04-18 00:00:00-05:00,1.59784460067749,1.59784460067749,1.59784460067749,1.5978446006774902,25600,0.0,0.0
1973-04-19 00:00:00-05:00,1.6031886339187622,1.6031886339187622,1.6031886339187622,1.6031886339187622,39200,0.0,0.0
1973-04-23 00:00:00-05:00,1.581812858581543,1.581812858581543,1.581812858581543,1.581812858581543,48000,0.0,0.0
1973-04-24 00:00:00-05:00,1.5711241960525513,1.5711241960525513,1.5711241960525513,1.5711241960525513,134400,0.0,0.0
1973-04-25 00:00:00-05:00,1.5604372024536133,1.5604372024536133,1.5604372024536133,1.5604372024536133,59200,0.0,0.0
1973-04-26 00:00:00-05:00,1.5604372024536133,1.5604372024536133,1.5604372024536133,1.5604372024536133,33600,0.0,0.0
1973-04-27 00:00:00-05:00,1.5497490167617798,1.5497490167617798,1.5497490167617798,1.5497490167617798,36800,0.0,0.0
1973-04-30 00:00:00-04:00,1.528373122215271,1.528373122215271,1.528373122215271,1.528373122215271,91200,0.0,0.0
1973-05-01 00:00:00-04:00,1.5176851749420166,1.5176851749420166,1.5176851749420166,1.5176851749420166,295200,0.0,0.0
1973-05-02 00:00:00-04:00,1.523029088973999,1.523029088973999,1.523029088973999,1.523029088973999,61600,0.0,0.0
1973-05-03 00:00:00-04:00,0.0,1.5390610224764112,1.5176851749420166,1.5176851749420166,56000,0.0,0.0
1973-05-04 00:00:00-04:00,0.0,1.5550931251838231,1.5337172746658325,1.5337172746658325,43200,0.0,0.0
1973-05-07 00:00:00-04:00,0.0,1.5604364342159696,1.5390605926513672,1.5390605926513672,42400,0.0,0.0
1973-05-08 00:00:00-04:00,0.0,1.5657815561987536,1.5444056987762451,1.5444056987762451,28800,0.0,0.0
1973-05-09 00:00:00-04:00,0.0,1.6085327422177351,1.587156891822815,1.587156891822815,58400,0.0,0.0
1973-05-10 00:00:00-04:00,0.0,1.6459401359683588,1.624564290046692,1.624564290046692,70400,0.0,0.0
1973-05-11 00:00:00-04:00,0.0,1.6512836870599965,1.6299078464508054,1.6299078464508057,26400,0.0,0.0
1973-05-14 00:00:00-04:00,0.0,1.5925000354546268,1.5711241960525513,1.5711241960525513,151200,0.0,0.0
1973-05-15 00:00:00-04:00,0.0,1.5871564845583137,1.5657806396484375,1.5657806396484375,163200,0.0,0.0
1973-05-16 00:00:00-04:00,0.0,1.6192204481781922,1.59784460067749,1.5978446006774902,75200,0.0,0.0
1973-05-17 00:00:00-04:00,0.0,1.6192204481781922,1.59784460067749,1.5978446006774902,27200,0.0,0.0
1973-05-18 00:00:00-04:00,0.0,1.603188708021834,1.581812858581543,1.581812858581543,59200,0.0,0.0
