Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,0.18393054604530332,0.18687325372548533,0.18393054604530332,0.18393054604530334,10924800,0.0,0.0
1980-03-18 00:00:00-05:00,0.18393040716839265,0.1854017598975367,0.18245907127857208,0.18245907127857208,17068800,0.0,0.0
1980-03-19 00:00:00-05:00,0.18687325716018677,0.18981652059256018,0.18687325716018677,0.18687325716018677,18508800,0.0,0.0
1980-03-20 00:00:00-05:00,0.18687329371183142,0.1890803081048792,0.1861376166343689,0.1861376166343689,11174400,0.0,0.0
1980-03-21 00:00:00-05:00,0.18245925367098714,0.18245925367098714,0.17951597273349765,0.17951597273349762,12172800,0.0,0.0
1980-03-24 00:00:00-05:00,0.17878019342270904,0.17878019342270904,0.17583748698234558,0.17583748698234558,8966400,0.0,0.0
1980-03-25 00:00:00-05:00,0.17657318711280823,0.17951587710582262,0.17657318711280823,0.17657318711280823,11347200,0.0,0.0
1980-03-26 00:00:00-05:00,0.17657333521727991,0.17804468986758137,0.17510198056697845,0.17510198056697845,16262400,0.0,0.0
1980-03-27 00:00:00-05:00,0.1721591655905827,0.1721591655905827,0.16921590268611908,0.16921590268611908,26918400,0.0,0.0
1980-03-28 00:00:00-05:00,0.17583748698234558,0.17878019342270904,0.17583748698234558,0.17583748698234558,20102400,0.0,0.0
1980-03-31 00:00:00-05:00,0.1817234754562378,0.18466616537944136,0.1817234754562378,0.1817234754562378,9004800,0.0,0.0
1980-04-01 00:00:00-05:00,0.18245907127857208,0.1854017598975367,0.18245907127857208,0.18245907127857208,8179200,0.0,0.0
1980-04-02 00:00:00-05:00,0.18393054604530332,0.18687325372548533,0.18393054604530332,0.18393054604530334,12556800,0.0,0.0
1980-04-03 00:00:00-05:00,0.18319489190473529,0.18319489190473529,0.18025162816047668,0.18025162816047668,6988800,0.0,0.0
1980-04-07 00:00:00-05:00,0.17878019342270904,0.17878019342270904,0.17583748698234558,0.17583748698234558,13478400,0.0,0.0
1980-04-08 00:00:00-05:00,0.17657318711280823,0.17951587710582262,0.17657318711280823,0.17657318711280823,29184000,0.0,0.0
1980-04-09 00:00:00-05:00,0.17583761665013523,0.17583761665013523,0.1728949248790741,0.1728949248790741,11558400,0.0,0.0
1980-04-10 00:00:00-05:00,0.17289493173269704,0.17510194643864443,0.17215925455093384,0.17215925455093384,14784000,0.0,0.0
1980-04-11 00:00:00-05:00,0.17215925455093384,0.17510194643864443,0.17215925455093384,0.17215925455093384,9523200,0.0,0.0
1980-04-14 00:00:00-05:00,0.17363058030605316,0.1765732717089084,0.17363058030605316,0.17363058030605316,8025600,0.0,0.0
1980-04-15 00:00:00-05:00,0.1736306222309026,0.17436628262974438,0.1714230179786682,0.1714230179786682,10598400,0.0,0.0
1980-04-16 00:00:00-05:00,0.1677446169789657,0.1677446169789657,0.1648019254207611,0.1648019254207611,10752000,0.0,0.0
1980-04-17 00:00:00-05:00,0.16480186837338495,0.16480186837338495,0.16185858845710754,0.16185858845710754,17702400,0.0,0.0
1980-04-18 00:00:00-05:00,0.16406622529029846,0.16700891643541774,0.16406622529029846,0.16406622529029846,18739200,0.0,0.0
1980-04-21 00:00:00-05:00,0.16406615488096404,0.16553749140242757,0.16259422898292542,0.16259422898292542,9043200,0.0,0.0
1980-04-22 00:00:00-05:00,0.1699516624212265,0.17289492676195256,0.1699516624212265,0.1699516624212265,20428800,0.0,0.0
1980-04-23 00:00:00-05:00,0.18025162816047668,0.18319489190473529,0.18025162816047668,0.18025162816047668,14822400,0.0,0.0
1980-04-24 00:00:00-05:00,0.18098784983158112,0.18393054058506905,0.18098784983158112,0.18098784983158112,8832000,0.0,0.0
1980-04-25 00:00:00-05:00,0.18098797185835044,0.18098797185835044,0.17804470658302307,0.17804470658302307,7104000,0.0,0.0
1980-04-28 00:00:00-04:00,0.1780445405289811,0.17951587710582262,0.17657318711280823,0.17657318711280823,6931200,0.0,0.0
1980-04-29 00:00:00-04:00,0.17804470658302307,0.18098797185835044,0.17804470658302307,0.17804470658302307,6297600,0.0,0.0
1980-04-30 00:00:00-04:00,0.18025162816047668,0.18319489190473529,0.18025162816047668,0.18025162816047668,7065600,0.0,0.0
1980-05-01 00:00:00-04:00,0.18098784983158112,0.18393054058506905,0.18098784983158112,0.18098784983158112,7008000,0.0,0.0
1980-05-02 00:00:00-04:00,0.18393054604530332,0.18687325372548533,0.18393054604530332,0.18393054604530334,5510400,0.0,0.0
1980-05-05 00:00:00-04:00,0.1861376166343689,0.1890803081048792,0.1861376166343689,0.1861376166343689,3513600,0.0,0.0
1980-05-06 00:00:00-04:00,0.1861375186884483,0.18834453192016146,0.18540184199810028,0.18540184199810028,6988800,0.0,0.0
1980-05-07 00:00:00-04:00,0.18540184199810028,0.18834453192016146,0.18540184199810028,0.18540184199810028,6393600,0.0,0.0
1980-05-08 00:00:00-04:00,0.18540189147603303,0.1861375683627101,0.1831948608160019,0.1831948608160019,7468800,0.0,0.0
1980-05-09 00:00:00-04:00,0.18540184199810028,0.18834453192016146,0.18540184199810028,0.18540184199810028,16684800,0.0,0.0
1980-05-12 00:00:00-04:00,0.1854018633461787,0.18760889367135106,0.18466618657112122,0.18466618657112122,8582400,0.0,0.0
1980-05-13 00:00:00-04:00,0.18834452331066132,0.19128780247476404,0.18834452331066132,0.18834452331066132,7372800,0.0,0.0
1980-05-14 00:00:00-04:00,0.1912878453731537,0.19423053582063077,0.1912878453731537,0.1912878453731537,4742400,0.0,0.0
1980-05-15 00:00:00-04:00,0.1927591860294342,0.19570189337505398,0.1927591860294342,0.1927591860294342,8102400,0.0,0.0
1980-05-16 00:00:00-04:00,0.1949661821126938,0.19790887209937677,0.1949661821126938,0.1949661821126938,4838400,0.0,0.0
1980-05-19 00:00:00-04:00,0.1957019865512848,0.1986452509962621,0.1957019865512848,0.1957019865512848,8640000,0.0,0.0
1980-05-20 00:00:00-04:00,0.19570184157917705,0.19643751822087246,0.19349481165409088,0.19349481165409088,21811200,0.0,0.0
1980-05-21 00:00:00-04:00,0.19202344073194633,0.19202344073194633,0.18908017873764035,0.18908017873764038,10540800,0.0,0.0
1980-05-22 00:00:00-04:00,0.18908027112155162,0.18981652059256018,0.18687325716018677,0.18687325716018677,5318400,0.0,0.0
1980-05-23 00:00:00-04:00,0.19349481165409088,0.19643751822087246,0.19349481165409088,0.19349481165409088,29779200,0.0,0.0
1980-05-27 00:00:00-04:00,0.19349486286583914,0.19570189337505398,0.1927591860294342,0.1927591860294342,8332800,0.0,0.0
